VAL|KHM|2006|LABR|D01T03|811.277
VAL|CHN|2006|LABR|D01T03|245931.713
VAL|COL|2006|LABR|D01T03|3508.986
VAL|CRI|2006|LABR|D01T03|725.042
VAL|HRV|2006|LABR|D01T03|388.411
VAL|CYP|2006|LABR|D01T03|98.096
VAL|IND|2006|LABR|D01T03|25631.971
VAL|IDN|2006|LABR|D01T03|10245.994
VAL|HKG|2006|LABR|D01T03|161.838
VAL|KAZ|2006|LABR|D01T03|757.32
VAL|MYS|2006|LABR|D01T03|4447.253
VAL|MLT|2006|LABR|D01T03|34.98
VAL|MAR|2006|LABR|D01T03|1272.964
VAL|PER|2006|LABR|D01T03|1118.716
VAL|PHL|2006|LABR|D01T03|5733.047
VAL|ROU|2006|LABR|D01T03|2359.377
VAL|RUS|2006|LABR|D01T03|8767.612
VAL|SAU|2006|LABR|D01T03|2202.158
VAL|SGP|2006|LABR|D01T03|28.267
VAL|ZAF|2006|LABR|D01T03|1831.513
VAL|TWN|2006|LABR|D01T03|1765.45
VAL|THA|2006|LABR|D01T03|6019.007
VAL|TUN|2006|LABR|D01T03|449.68
VAL|VNM|2006|LABR|D01T03|7691.22
VAL|AUS|2007|LABR|D01T03|5659.541
VAL|AUT|2007|LABR|D01T03|770.91
VAL|BEL|2007|LABR|D01T03|967.353
VAL|CAN|2007|LABR|D01T03|7314.772
VAL|CHL|2007|LABR|D01T03|2704.748
VAL|CZE|2007|LABR|D01T03|1811.001
VAL|DNK|2007|LABR|D01T03|1398.393
VAL|EST|2007|LABR|D01T03|229.081
VAL|FIN|2007|LABR|D01T03|1227.857
VAL|FRA|2007|LABR|D01T03|10359.366
VAL|DEU|2007|LABR|D01T03|10473.01
VAL|GRC|2007|LABR|D01T03|1722.441
VAL|HUN|2007|LABR|D01T03|1453.434
VAL|ISL|2007|LABR|D01T03|276.39
VAL|IRL|2007|LABR|D01T03|700.763
VAL|ISR|2007|LABR|D01T03|1627.649
VAL|ITA|2007|LABR|D01T03|12872.371
VAL|JPN|2007|LABR|D01T03|7439.56
VAL|KOR|2007|LABR|D01T03|3222.03
VAL|LVA|2007|LABR|D01T03|297.584
VAL|LTU|2007|LABR|D01T03|476.667
VAL|LUX|2007|LABR|D01T03|65.448
VAL|MEX|2007|LABR|D01T03|5568.42
VAL|NLD|2007|LABR|D01T03|3425.143
VAL|NZL|2007|LABR|D01T03|2372.93
VAL|NOR|2007|LABR|D01T03|1241.549
VAL|POL|2007|LABR|D01T03|2223.729
VAL|PRT|2007|LABR|D01T03|1122.902
VAL|SVK|2007|LABR|D01T03|744.251
VAL|SVN|2007|LABR|D01T03|163.92
VAL|ESP|2007|LABR|D01T03|7917.819
VAL|SWE|2007|LABR|D01T03|2367.957
VAL|CHE|2007|LABR|D01T03|1179.316
VAL|TUR|2007|LABR|D01T03|4953.638
VAL|GBR|2007|LABR|D01T03|7953.559
VAL|USA|2007|LABR|D01T03|41498.864
VAL|ARG|2007|LABR|D01T03|7126.755
VAL|BRA|2007|LABR|D01T03|22186.892
VAL|BRN|2007|LABR|D01T03|12.559
VAL|BGR|2007|LABR|D01T03|227.501
VAL|KHM|2007|LABR|D01T03|923.151
VAL|CHN|2007|LABR|D01T03|305981.85
VAL|COL|2007|LABR|D01T03|4290.98
VAL|CRI|2007|LABR|D01T03|805.455
VAL|HRV|2007|LABR|D01T03|428.886
VAL|CYP|2007|LABR|D01T03|103.419
VAL|IND|2007|LABR|D01T03|32467.665
VAL|IDN|2007|LABR|D01T03|13210.155
VAL|HKG|2007|LABR|D01T03|190.142
VAL|KAZ|2007|LABR|D01T03|1147.157
VAL|MYS|2007|LABR|D01T03|4786.842
VAL|MLT|2007|LABR|D01T03|37.204
VAL|MAR|2007|LABR|D01T03|1476.822
VAL|PER|2007|LABR|D01T03|1357.701
VAL|PHL|2007|LABR|D01T03|7939.187
VAL|ROU|2007|LABR|D01T03|3225.12
VAL|RUS|2007|LABR|D01T03|11192.885
VAL|SAU|2007|LABR|D01T03|2274.89
VAL|SGP|2007|LABR|D01T03|34.075
VAL|ZAF|2007|LABR|D01T03|2272.938
VAL|TWN|2007|LABR|D01T03|1833.309
VAL|THA|2007|LABR|D01T03|7204.336
VAL|TUN|2007|LABR|D01T03|508.232
VAL|VNM|2007|LABR|D01T03|9375.633
VAL|AUS|2008|LABR|D01T03|5836.726
VAL|AUT|2008|LABR|D01T03|751.543
VAL|BEL|2008|LABR|D01T03|524.978
VAL|CAN|2008|LABR|D01T03|7021.309
VAL|CHL|2008|LABR|D01T03|2949.873
VAL|CZE|2008|LABR|D01T03|2258.146
VAL|DNK|2008|LABR|D01T03|1601.196
VAL|EST|2008|LABR|D01T03|276.212
VAL|FIN|2008|LABR|D01T03|1349.107
VAL|FRA|2008|LABR|D01T03|11138.701
VAL|DEU|2008|LABR|D01T03|8520.49
VAL|GRC|2008|LABR|D01T03|1673.088
VAL|HUN|2008|LABR|D01T03|1545.87
VAL|ISL|2008|LABR|D01T03|235.508
VAL|IRL|2008|LABR|D01T03|527.139
VAL|ISR|2008|LABR|D01T03|1789.534
VAL|ITA|2008|LABR|D01T03|13893.556
VAL|JPN|2008|LABR|D01T03|8422.492
VAL|KOR|2008|LABR|D01T03|2756.89
VAL|LVA|2008|LABR|D01T03|394.171
VAL|LTU|2008|LABR|D01T03|500.789
VAL|LUX|2008|LABR|D01T03|77.01
VAL|MEX|2008|LABR|D01T03|5596.031
VAL|NLD|2008|LABR|D01T03|3773.934
VAL|NZL|2008|LABR|D01T03|1898.087
VAL|NOR|2008|LABR|D01T03|1262.223
VAL|POL|2008|LABR|D01T03|2565.808
VAL|PRT|2008|LABR|D01T03|1264.696
VAL|SVK|2008|LABR|D01T03|847.337
VAL|SVN|2008|LABR|D01T03|144.38
VAL|ESP|2008|LABR|D01T03|6721.464
VAL|SWE|2008|LABR|D01T03|2510.08
VAL|CHE|2008|LABR|D01T03|1238.002
VAL|TUR|2008|LABR|D01T03|4894.558
VAL|GBR|2008|LABR|D01T03|7382.086
VAL|USA|2008|LABR|D01T03|42180.974
VAL|ARG|2008|LABR|D01T03|7868.786
VAL|BRA|2008|LABR|D01T03|25102.466
VAL|BRN|2008|LABR|D01T03|12.858
VAL|BGR|2008|LABR|D01T03|374.108
VAL|KHM|2008|LABR|D01T03|1160.333
VAL|CHN|2008|LABR|D01T03|401286.405
VAL|COL|2008|LABR|D01T03|4760.834
VAL|CRI|2008|LABR|D01T03|821.78
VAL|HRV|2008|LABR|D01T03|532.399
VAL|CYP|2008|LABR|D01T03|131.856
VAL|IND|2008|LABR|D01T03|35074.256
VAL|IDN|2008|LABR|D01T03|16932.057
VAL|HKG|2008|LABR|D01T03|195.815
VAL|KAZ|2008|LABR|D01T03|1328.546
VAL|MYS|2008|LABR|D01T03|5166.636
VAL|MLT|2008|LABR|D01T03|30.39
VAL|MAR|2008|LABR|D01T03|1571.564
VAL|PER|2008|LABR|D01T03|1679.604
VAL|PHL|2008|LABR|D01T03|9506.331
VAL|ROU|2008|LABR|D01T03|5049.249
VAL|RUS|2008|LABR|D01T03|14005.955
VAL|SAU|2008|LABR|D01T03|2122.326
VAL|SGP|2008|LABR|D01T03|36.346
VAL|ZAF|2008|LABR|D01T03|2371.527
VAL|TWN|2008|LABR|D01T03|1816.632
VAL|THA|2008|LABR|D01T03|8104.082
VAL|TUN|2008|LABR|D01T03|642.679
VAL|VNM|2008|LABR|D01T03|11582.06
VAL|AUS|2009|LABR|D01T03|5190.089
VAL|AUT|2009|LABR|D01T03|721.599
VAL|BEL|2009|LABR|D01T03|457.114
VAL|CAN|2009|LABR|D01T03|6362.805
VAL|CHL|2009|LABR|D01T03|2958.851
VAL|CZE|2009|LABR|D01T03|1878.636
VAL|DNK|2009|LABR|D01T03|1528.09
VAL|EST|2009|LABR|D01T03|213.894
VAL|FIN|2009|LABR|D01T03|1332.905
VAL|FRA|2009|LABR|D01T03|10365
VAL|DEU|2009|LABR|D01T03|8618.285
VAL|GRC|2009|LABR|D01T03|1464.289
VAL|HUN|2009|LABR|D01T03|1301.721
VAL|ISL|2009|LABR|D01T03|232.302
VAL|IRL|2009|LABR|D01T03|474.305
VAL|ISR|2009|LABR|D01T03|2132.207
VAL|ITA|2009|LABR|D01T03|11619.386
VAL|JPN|2009|LABR|D01T03|9990.481
VAL|KOR|2009|LABR|D01T03|2850.365
VAL|LVA|2009|LABR|D01T03|340.692
VAL|LTU|2009|LABR|D01T03|428.455
VAL|LUX|2009|LABR|D01T03|82.552
VAL|MEX|2009|LABR|D01T03|4735.374
VAL|NLD|2009|LABR|D01T03|3608.694
VAL|NZL|2009|LABR|D01T03|1980.515
VAL|NOR|2009|LABR|D01T03|1177.061
VAL|POL|2009|LABR|D01T03|2258.984
VAL|PRT|2009|LABR|D01T03|1223.134
VAL|SVK|2009|LABR|D01T03|773.818
VAL|SVN|2009|LABR|D01T03|140.492
VAL|ESP|2009|LABR|D01T03|6326.395
VAL|SWE|2009|LABR|D01T03|2191.988
VAL|CHE|2009|LABR|D01T03|1254.345
VAL|TUR|2009|LABR|D01T03|3817.452
VAL|GBR|2009|LABR|D01T03|6503.962
VAL|USA|2009|LABR|D01T03|42248.886
VAL|ARG|2009|LABR|D01T03|8392.847
VAL|BRA|2009|LABR|D01T03|24641.049
VAL|BRN|2009|LABR|D01T03|13.402
VAL|BGR|2009|LABR|D01T03|359.769
VAL|KHM|2009|LABR|D01T03|1202.629
VAL|CHN|2009|LABR|D01T03|434535.292
VAL|COL|2009|LABR|D01T03|4482.741
VAL|CRI|2009|LABR|D01T03|824.096
VAL|HRV|2009|LABR|D01T03|486.754
VAL|CYP|2009|LABR|D01T03|117.922
VAL|IND|2009|LABR|D01T03|36319.221
VAL|IDN|2009|LABR|D01T03|19475.799
VAL|HKG|2009|LABR|D01T03|211.267
VAL|KAZ|2009|LABR|D01T03|1368.412
VAL|MYS|2009|LABR|D01T03|4026.908
VAL|MLT|2009|LABR|D01T03|36.215
VAL|MAR|2009|LABR|D01T03|1581.761
VAL|PER|2009|LABR|D01T03|1601.485
VAL|PHL|2009|LABR|D01T03|9345.491
VAL|ROU|2009|LABR|D01T03|4391.075
VAL|RUS|2009|LABR|D01T03|11069.001
VAL|SAU|2009|LABR|D01T03|1966.499
VAL|SGP|2009|LABR|D01T03|36.3
VAL|ZAF|2009|LABR|D01T03|2305.691
VAL|TWN|2009|LABR|D01T03|1690.712
VAL|THA|2009|LABR|D01T03|7861.898
VAL|TUN|2009|LABR|D01T03|550.186
VAL|VNM|2009|LABR|D01T03|11834.383
VAL|AUS|2010|LABR|D01T03|6519.01
VAL|AUT|2010|LABR|D01T03|673.656
VAL|BEL|2010|LABR|D01T03|543.872
VAL|CAN|2010|LABR|D01T03|6700.004
VAL|CHL|2010|LABR|D01T03|3119.57
VAL|CZE|2010|LABR|D01T03|1742.969
VAL|DNK|2010|LABR|D01T03|1560.494
VAL|EST|2010|LABR|D01T03|210.67
VAL|FIN|2010|LABR|D01T03|1489.87
VAL|FRA|2010|LABR|D01T03|10816.428
VAL|DEU|2010|LABR|D01T03|7844.039
VAL|GRC|2010|LABR|D01T03|1280.15
VAL|HUN|2010|LABR|D01T03|1263.077
VAL|ISL|2010|LABR|D01T03|251.702
VAL|IRL|2010|LABR|D01T03|776.989
VAL|ISR|2010|LABR|D01T03|2084.552
VAL|ITA|2010|LABR|D01T03|10654.38
VAL|JPN|2010|LABR|D01T03|10640.835
VAL|KOR|2010|LABR|D01T03|3319.474
VAL|LVA|2010|LABR|D01T03|290.852
VAL|LTU|2010|LABR|D01T03|393.85
VAL|LUX|2010|LABR|D01T03|52.21
VAL|MEX|2010|LABR|D01T03|5621.873
VAL|NLD|2010|LABR|D01T03|3487.006
VAL|NZL|2010|LABR|D01T03|2732.778
VAL|NOR|2010|LABR|D01T03|1524.778
VAL|POL|2010|LABR|D01T03|2752.997
VAL|PRT|2010|LABR|D01T03|1239.388
VAL|SVK|2010|LABR|D01T03|726.643
VAL|SVN|2010|LABR|D01T03|156.356
VAL|ESP|2010|LABR|D01T03|6471.864
VAL|SWE|2010|LABR|D01T03|2304.313
VAL|CHE|2010|LABR|D01T03|1189.385
VAL|TUR|2010|LABR|D01T03|4241.093
VAL|GBR|2010|LABR|D01T03|6577.149
VAL|USA|2010|LABR|D01T03|41352.049
VAL|ARG|2010|LABR|D01T03|10179.993
VAL|BRA|2010|LABR|D01T03|21399.9
VAL|BRN|2010|LABR|D01T03|17.733
VAL|BGR|2010|LABR|D01T03|369.299
VAL|KHM|2010|LABR|D01T03|1308.096
VAL|CHN|2010|LABR|D01T03|505079.592
VAL|COL|2010|LABR|D01T03|5268.665
VAL|CRI|2010|LABR|D01T03|941.105
VAL|HRV|2010|LABR|D01T03|427.479
VAL|CYP|2010|LABR|D01T03|123.296
VAL|IND|2010|LABR|D01T03|44763.51
VAL|IDN|2010|LABR|D01T03|26279.67
VAL|HKG|2010|LABR|D01T03|193.32
VAL|KAZ|2010|LABR|D01T03|1677.137
VAL|MYS|2010|LABR|D01T03|4358.818
VAL|MLT|2010|LABR|D01T03|37.691
VAL|MAR|2010|LABR|D01T03|1453.752
VAL|PER|2010|LABR|D01T03|1783.758
VAL|PHL|2010|LABR|D01T03|11259.705
VAL|ROU|2010|LABR|D01T03|4112.807
VAL|RUS|2010|LABR|D01T03|11146.334
VAL|SAU|2010|LABR|D01T03|1995.842
VAL|SGP|2010|LABR|D01T03|44.134
VAL|ZAF|2010|LABR|D01T03|2695.417
VAL|TWN|2010|LABR|D01T03|1884.78
VAL|THA|2010|LABR|D01T03|9540.275
VAL|TUN|2010|LABR|D01T03|631.879
VAL|VNM|2010|LABR|D01T03|12167.966
VAL|AUS|2011|LABR|D01T03|7493.263
VAL|AUT|2011|LABR|D01T03|751.975
VAL|BEL|2011|LABR|D01T03|631.712
VAL|CAN|2011|LABR|D01T03|7445.795
VAL|CHL|2011|LABR|D01T03|3559.414
VAL|CZE|2011|LABR|D01T03|1949.153
VAL|DNK|2011|LABR|D01T03|1658.243
VAL|EST|2011|LABR|D01T03|245.383
VAL|FIN|2011|LABR|D01T03|1558.212
VAL|FRA|2011|LABR|D01T03|11583.093
VAL|DEU|2011|LABR|D01T03|9190.106
VAL|GRC|2011|LABR|D01T03|1284.147
VAL|HUN|2011|LABR|D01T03|1427.081
VAL|ISL|2011|LABR|D01T03|247.013
VAL|IRL|2011|LABR|D01T03|1030.413
VAL|ISR|2011|LABR|D01T03|2434.779
VAL|ITA|2011|LABR|D01T03|11490.176
VAL|JPN|2011|LABR|D01T03|27484.141
VAL|KOR|2011|LABR|D01T03|3742.696
VAL|LVA|2011|LABR|D01T03|300.69
VAL|LTU|2011|LABR|D01T03|505.704
VAL|LUX|2011|LABR|D01T03|57.52
VAL|MEX|2011|LABR|D01T03|6120.8
VAL|NLD|2011|LABR|D01T03|3762.155
VAL|NZL|2011|LABR|D01T03|2987.588
VAL|NOR|2011|LABR|D01T03|1769.793
VAL|POL|2011|LABR|D01T03|3213.728
VAL|PRT|2011|LABR|D01T03|1254.856
VAL|SVK|2011|LABR|D01T03|811.048
VAL|SVN|2011|LABR|D01T03|153.884
VAL|ESP|2011|LABR|D01T03|6852.844
VAL|SWE|2011|LABR|D01T03|2627.419
VAL|CHE|2011|LABR|D01T03|1210.677
VAL|TUR|2011|LABR|D01T03|3356.353
VAL|GBR|2011|LABR|D01T03|6935.982
VAL|USA|2011|LABR|D01T03|41034.92
VAL|ARG|2011|LABR|D01T03|10931.551
VAL|BRA|2011|LABR|D01T03|22770.126
VAL|BRN|2011|LABR|D01T03|20.525
VAL|BGR|2011|LABR|D01T03|451.806
VAL|KHM|2011|LABR|D01T03|1542.276
VAL|CHN|2011|LABR|D01T03|616878.217
VAL|COL|2011|LABR|D01T03|5974.33
VAL|CRI|2011|LABR|D01T03|940.668
VAL|HRV|2011|LABR|D01T03|437.2
VAL|CYP|2011|LABR|D01T03|140.784
VAL|IND|2011|LABR|D01T03|49582.196
VAL|IDN|2011|LABR|D01T03|30357.844
VAL|HKG|2011|LABR|D01T03|317.285
VAL|KAZ|2011|LABR|D01T03|2074.55
VAL|MYS|2011|LABR|D01T03|5069.751
VAL|MLT|2011|LABR|D01T03|38.925
VAL|MAR|2011|LABR|D01T03|1510.925
VAL|PER|2011|LABR|D01T03|2190.808
VAL|PHL|2011|LABR|D01T03|12906.723
VAL|ROU|2011|LABR|D01T03|1055.597
VAL|RUS|2011|LABR|D01T03|15223.681
VAL|SAU|2011|LABR|D01T03|1768.381
VAL|SGP|2011|LABR|D01T03|55.238
VAL|ZAF|2011|LABR|D01T03|2811.641
VAL|TWN|2011|LABR|D01T03|2063.73
VAL|THA|2011|LABR|D01T03|10745.213
VAL|TUN|2011|LABR|D01T03|672.497
VAL|VNM|2011|LABR|D01T03|13202.421
VAL|AUS|2012|LABR|D01T03|7524.171
VAL|AUT|2012|LABR|D01T03|748.23
VAL|BEL|2012|LABR|D01T03|619.227
VAL|CAN|2012|LABR|D01T03|7707.173
VAL|CHL|2012|LABR|D01T03|3846.457
VAL|CZE|2012|LABR|D01T03|1844.604
VAL|DNK|2012|LABR|D01T03|1561.897
VAL|EST|2012|LABR|D01T03|246.605
VAL|FIN|2012|LABR|D01T03|1494.158
VAL|FRA|2012|LABR|D01T03|11305.271
VAL|DEU|2012|LABR|D01T03|8895.776
VAL|GRC|2012|LABR|D01T03|1107.083
VAL|HUN|2012|LABR|D01T03|1381.174
VAL|ISL|2012|LABR|D01T03|251.832
VAL|IRL|2012|LABR|D01T03|806.419
VAL|ISR|2012|LABR|D01T03|1933.553
VAL|ITA|2012|LABR|D01T03|10650.56
VAL|JPN|2012|LABR|D01T03|26355.572
VAL|KOR|2012|LABR|D01T03|3770.999
VAL|LVA|2012|LABR|D01T03|289.462
VAL|LTU|2012|LABR|D01T03|457.623
VAL|LUX|2012|LABR|D01T03|54.482
VAL|MEX|2012|LABR|D01T03|6506.195
VAL|NLD|2012|LABR|D01T03|3558.236
VAL|NZL|2012|LABR|D01T03|2739.987
VAL|NOR|2012|LABR|D01T03|1774.796
VAL|POL|2012|LABR|D01T03|3039.423
VAL|PRT|2012|LABR|D01T03|1154.953
VAL|SVK|2012|LABR|D01T03|745.109
VAL|SVN|2012|LABR|D01T03|140.87
VAL|ESP|2012|LABR|D01T03|5533.596
VAL|SWE|2012|LABR|D01T03|2502.665
VAL|CHE|2012|LABR|D01T03|1160.166
VAL|TUR|2012|LABR|D01T03|2506.492
VAL|GBR|2012|LABR|D01T03|7086.697
VAL|USA|2012|LABR|D01T03|47876.099
VAL|ARG|2012|LABR|D01T03|12710.062
VAL|BRA|2012|LABR|D01T03|21275.836
VAL|BRN|2012|LABR|D01T03|20.868
VAL|BGR|2012|LABR|D01T03|470.281
VAL|KHM|2012|LABR|D01T03|1712.662
VAL|CHN|2012|LABR|D01T03|711107.242
VAL|COL|2012|LABR|D01T03|5892.622
VAL|CRI|2012|LABR|D01T03|958.925
VAL|HRV|2012|LABR|D01T03|358.528
VAL|CYP|2012|LABR|D01T03|117.111
VAL|IND|2012|LABR|D01T03|47982.419
VAL|IDN|2012|LABR|D01T03|30485.662
VAL|HKG|2012|LABR|D01T03|342.338
VAL|KAZ|2012|LABR|D01T03|1967.862
VAL|MYS|2012|LABR|D01T03|5247.885
VAL|MLT|2012|LABR|D01T03|35.809
VAL|MAR|2012|LABR|D01T03|1498.692
VAL|PER|2012|LABR|D01T03|2403.553
VAL|PHL|2012|LABR|D01T03|14930.045
VAL|ROU|2012|LABR|D01T03|1002.082
VAL|RUS|2012|LABR|D01T03|15845.63
VAL|SAU|2012|LABR|D01T03|1902.76
VAL|SGP|2012|LABR|D01T03|47.49
VAL|ZAF|2012|LABR|D01T03|2656.15
VAL|TWN|2012|LABR|D01T03|2054.927
VAL|THA|2012|LABR|D01T03|11250.69
VAL|TUN|2012|LABR|D01T03|657.591
VAL|VNM|2012|LABR|D01T03|14301.191
VAL|AUS|2013|LABR|D01T03|7386.737
VAL|AUT|2013|LABR|D01T03|811.662
VAL|BEL|2013|LABR|D01T03|663.922
VAL|CAN|2013|LABR|D01T03|7737.725
VAL|CHL|2013|LABR|D01T03|3826.09
VAL|CZE|2013|LABR|D01T03|1910.532
VAL|DNK|2013|LABR|D01T03|1663.992
VAL|EST|2013|LABR|D01T03|274.25
VAL|FIN|2013|LABR|D01T03|1552.048
VAL|FRA|2013|LABR|D01T03|12285.531
VAL|DEU|2013|LABR|D01T03|9754.902
VAL|GRC|2013|LABR|D01T03|1082.758
VAL|HUN|2013|LABR|D01T03|1456.598
VAL|ISL|2013|LABR|D01T03|242.707
VAL|IRL|2013|LABR|D01T03|976.908
VAL|ISR|2013|LABR|D01T03|2177.662
VAL|ITA|2013|LABR|D01T03|10767.732
VAL|JPN|2013|LABR|D01T03|21903.015
VAL|KOR|2013|LABR|D01T03|3969.214
VAL|LVA|2013|LABR|D01T03|385.771
VAL|LTU|2013|LABR|D01T03|493.155
VAL|LUX|2013|LABR|D01T03|58.754
VAL|MEX|2013|LABR|D01T03|6873.699
VAL|NLD|2013|LABR|D01T03|3752.171
VAL|NZL|2013|LABR|D01T03|3814.725
VAL|NOR|2013|LABR|D01T03|1833.868
VAL|POL|2013|LABR|D01T03|3325.887
VAL|PRT|2013|LABR|D01T03|1226.535
VAL|SVK|2013|LABR|D01T03|820.398
VAL|SVN|2013|LABR|D01T03|141.565
VAL|ESP|2013|LABR|D01T03|5735.606
VAL|SWE|2013|LABR|D01T03|2709.425
VAL|CHE|2013|LABR|D01T03|1243.909
VAL|TUR|2013|LABR|D01T03|2383.816
VAL|GBR|2013|LABR|D01T03|7417.23
VAL|USA|2013|LABR|D01T03|48315.105
VAL|ARG|2013|LABR|D01T03|13246.292
VAL|BRA|2013|LABR|D01T03|20987.985
VAL|BRN|2013|LABR|D01T03|20.997
VAL|BGR|2013|LABR|D01T03|558.295
VAL|KHM|2013|LABR|D01T03|1797.23
VAL|CHN|2013|LABR|D01T03|792111.535
VAL|COL|2013|LABR|D01T03|5921.229
VAL|CRI|2013|LABR|D01T03|1022.806
VAL|HRV|2013|LABR|D01T03|382.255
VAL|CYP|2013|LABR|D01T03|115.687
VAL|IND|2013|LABR|D01T03|50765.571
VAL|IDN|2013|LABR|D01T03|30344.093
VAL|HKG|2013|LABR|D01T03|375.506
VAL|KAZ|2013|LABR|D01T03|2361.617
VAL|MYS|2013|LABR|D01T03|5413.701
VAL|MLT|2013|LABR|D01T03|35.332
VAL|MAR|2013|LABR|D01T03|1637.501
VAL|PER|2013|LABR|D01T03|2508.459
VAL|PHL|2013|LABR|D01T03|16006.572
VAL|ROU|2013|LABR|D01T03|1122.828
